id,x0,x1,uri,class
0,-0.09089425951242447,-0.03218958154320717,http://www.example.com/factory/knowledge_graph/ind#Event0,Event
1,-0.08178813755512238,-0.028540020808577538,http://www.example.com/factory/knowledge_graph/ind#Event1,Event
2,-0.05256810411810875,-0.01955644227564335,http://www.example.com/factory/knowledge_graph/ind#Event2,Event
3,-0.06628569215536118,-0.020130040124058723,http://www.example.com/factory/knowledge_graph/ind#Event3,Event
4,-0.07213301211595535,-0.027402576059103012,http://www.example.com/factory/knowledge_graph/ind#Event4,Event
5,-0.07929405570030212,-0.024628065526485443,http://www.example.com/factory/knowledge_graph/ind#Event5,Event
6,-0.07322150468826294,-0.025722254067659378,http://www.example.com/factory/knowledge_graph/ind#Event6,Event
7,-0.0552704855799675,-0.018731025978922844,http://www.example.com/factory/knowledge_graph/ind#Event7,Event
8,-0.09891585260629654,-0.03804817795753479,http://www.example.com/factory/knowledge_graph/ind#Event8,Event
9,-0.06901826709508896,-0.022686904296278954,http://www.example.com/factory/knowledge_graph/ind#Event9,Event
10,0.015834614634513855,0.009465071372687817,http://www.example.com/factory/knowledge_graph/ind#Event10,Event
11,-0.058515939861536026,-0.01945541799068451,http://www.example.com/factory/knowledge_graph/ind#Event11,Event
12,-0.012816019356250763,-0.004347701091319323,http://www.example.com/factory/knowledge_graph/ind#Event12,Event
13,-0.09627968817949295,-0.03180074319243431,http://www.example.com/factory/knowledge_graph/ind#Event13,Event
14,-0.07096534967422485,-0.023580461740493774,http://www.example.com/factory/knowledge_graph/ind#Event14,Event
15,0.0483199767768383,0.02143735997378826,http://www.example.com/factory/knowledge_graph/ind#Event15,Event
16,-0.06953250616788864,-0.02355584315955639,http://www.example.com/factory/knowledge_graph/ind#Event16,Event
17,-0.07328286021947861,-0.024624090641736984,http://www.example.com/factory/knowledge_graph/ind#Event17,Event
18,-0.07408123463392258,-0.02394554391503334,http://www.example.com/factory/knowledge_graph/ind#Event18,Event
19,-0.09012647718191147,-0.03375903144478798,http://www.example.com/factory/knowledge_graph/ind#Event19,Event
20,-0.08763723820447922,-0.032347459346055984,http://www.example.com/factory/knowledge_graph/ind#Event20,Event
21,-0.08539403975009918,-0.029063228517770767,http://www.example.com/factory/knowledge_graph/ind#Event21,Event
22,-0.08632882684469223,-0.027347030118107796,http://www.example.com/factory/knowledge_graph/ind#Event22,Event
23,-0.08754803240299225,-0.030039899051189423,http://www.example.com/factory/knowledge_graph/ind#Event23,Event
24,-0.04525525122880936,-0.010661070235073566,http://www.example.com/factory/knowledge_graph/ind#Event24,Event
25,0.2786147892475128,0.10722146183252335,http://www.example.com/factory/knowledge_graph/ind#Event25,Event
26,-0.08629519492387772,-0.030755601823329926,http://www.example.com/factory/knowledge_graph/ind#Event26,Event
27,-0.09116724133491516,-0.03236715868115425,http://www.example.com/factory/knowledge_graph/ind#Event27,Event
28,-0.08486945927143097,-0.07663003355264664,http://www.example.com/factory/knowledge_graph/ind#Event28,Event
29,-0.08253686875104904,-0.028965897858142853,http://www.example.com/factory/knowledge_graph/ind#Event29,Event
30,-0.06077255681157112,-0.020294012501835823,http://www.example.com/factory/knowledge_graph/ind#Event30,Event
31,-0.0677921250462532,-0.02389374189078808,http://www.example.com/factory/knowledge_graph/ind#Event31,Event
32,-0.018795184791088104,-0.005393242463469505,http://www.example.com/factory/knowledge_graph/ind#Event32,Event
33,-0.054940611124038696,-0.015315119177103043,http://www.example.com/factory/knowledge_graph/ind#Event33,Event
34,-0.09119206666946411,-0.03244759142398834,http://www.example.com/factory/knowledge_graph/ind#Event34,Event
35,-0.0860675573348999,-0.02868903987109661,http://www.example.com/factory/knowledge_graph/ind#Event35,Event
36,-0.10415197908878326,-0.03721684589982033,http://www.example.com/factory/knowledge_graph/ind#Event36,Event
37,-0.06482842564582825,-0.02328018844127655,http://www.example.com/factory/knowledge_graph/ind#Event37,Event
38,-0.07593172043561935,-0.026082850992679596,http://www.example.com/factory/knowledge_graph/ind#Event38,Event
39,-0.06502684950828552,-0.023905767127871513,http://www.example.com/factory/knowledge_graph/ind#Event39,Event
40,-0.05694315582513809,-0.01996268518269062,http://www.example.com/factory/knowledge_graph/ind#Event40,Event
41,-0.07176059484481812,-0.02677145227789879,http://www.example.com/factory/knowledge_graph/ind#Event41,Event
42,-0.058022577315568924,-0.018213272094726562,http://www.example.com/factory/knowledge_graph/ind#Event42,Event
43,-0.08924145996570587,-0.03252768889069557,http://www.example.com/factory/knowledge_graph/ind#Event43,Event
44,-0.08424653857946396,-0.03219321370124817,http://www.example.com/factory/knowledge_graph/ind#Event44,Event
45,-0.10153933614492416,-0.03370283171534538,http://www.example.com/factory/knowledge_graph/ind#Event45,Event
46,-0.08508967608213425,-0.03200273960828781,http://www.example.com/factory/knowledge_graph/ind#Event46,Event
47,-0.08763376623392105,-0.030698975548148155,http://www.example.com/factory/knowledge_graph/ind#Event47,Event
48,-0.10289214551448822,-0.08305930346250534,http://www.example.com/factory/knowledge_graph/ind#Event48,Event
49,-0.06708306819200516,-0.028395498171448708,http://www.example.com/factory/knowledge_graph/ind#Event49,Event
50,-0.09574364870786667,-0.03347553312778473,http://www.example.com/factory/knowledge_graph/ind#Event50,Event
51,-0.06975123286247253,-0.022311754524707794,http://www.example.com/factory/knowledge_graph/ind#Event51,Event
52,-0.07800553739070892,-0.01697123795747757,http://www.example.com/factory/knowledge_graph/ind#Event52,Event
53,-0.07575051486492157,-0.027549874037504196,http://www.example.com/factory/knowledge_graph/ind#Event53,Event
54,-0.07308133691549301,-0.02734977751970291,http://www.example.com/factory/knowledge_graph/ind#Event54,Event
55,-0.09315424412488937,-0.03027314692735672,http://www.example.com/factory/knowledge_graph/ind#Event55,Event
