id,x0,x1,uri,class
0,-0.2157653123140335,0.026236582547426224,http://www.example.com/factory/knowledge_graph/ind#Event0,Event
1,-0.09694502502679825,0.018253983929753304,http://www.example.com/factory/knowledge_graph/ind#Event1,Event
2,-0.23927439749240875,0.028503740206360817,http://www.example.com/factory/knowledge_graph/ind#Event2,Event
3,-0.23862627148628235,0.028657693415880203,http://www.example.com/factory/knowledge_graph/ind#Event3,Event
4,-0.2435625046491623,0.02980860322713852,http://www.example.com/factory/knowledge_graph/ind#Event4,Event
5,-0.2568746507167816,0.03215506300330162,http://www.example.com/factory/knowledge_graph/ind#Event5,Event
6,-0.24979928135871887,0.03064759634435177,http://www.example.com/factory/knowledge_graph/ind#Event6,Event
7,-0.23329861462116241,0.029990937560796738,http://www.example.com/factory/knowledge_graph/ind#Event7,Event
8,-0.11772903800010681,0.01862226240336895,http://www.example.com/factory/knowledge_graph/ind#Event8,Event
9,-0.238829106092453,0.029469480738043785,http://www.example.com/factory/knowledge_graph/ind#Event9,Event
10,-0.18584656715393066,0.028412023559212685,http://www.example.com/factory/knowledge_graph/ind#Event10,Event
11,-0.20405049622058868,0.02735760435461998,http://www.example.com/factory/knowledge_graph/ind#Event11,Event
12,-0.2009718120098114,0.02715323306620121,http://www.example.com/factory/knowledge_graph/ind#Event12,Event
13,-0.2621660530567169,0.05763141065835953,http://www.example.com/factory/knowledge_graph/ind#Event13,Event
14,-0.26378849148750305,0.042735785245895386,http://www.example.com/factory/knowledge_graph/ind#Event14,Event
15,-0.25239917635917664,0.033519256860017776,http://www.example.com/factory/knowledge_graph/ind#Event15,Event
16,-0.25556299090385437,0.03397694230079651,http://www.example.com/factory/knowledge_graph/ind#Event16,Event
17,0.12552432715892792,-0.02763829566538334,http://www.example.com/factory/knowledge_graph/ind#Event17,Event
18,-0.25189217925071716,0.0362139455974102,http://www.example.com/factory/knowledge_graph/ind#Event18,Event
19,-0.24328425526618958,0.02985173463821411,http://www.example.com/factory/knowledge_graph/ind#Event19,Event
20,-0.24162140488624573,0.027618028223514557,http://www.example.com/factory/knowledge_graph/ind#Event20,Event
21,-0.2500188648700714,0.036881912499666214,http://www.example.com/factory/knowledge_graph/ind#Event21,Event
22,-0.23490269482135773,0.036223575472831726,http://www.example.com/factory/knowledge_graph/ind#Event22,Event
23,-0.24351872503757477,0.018242910504341125,http://www.example.com/factory/knowledge_graph/ind#Event23,Event
24,-0.2199632078409195,0.055160462856292725,http://www.example.com/factory/knowledge_graph/ind#Event24,Event
25,-0.2451927661895752,0.034350428730249405,http://www.example.com/factory/knowledge_graph/ind#Event25,Event
26,-0.2630833089351654,0.03167075291275978,http://www.example.com/factory/knowledge_graph/ind#Event26,Event
27,-0.2433459460735321,0.030680952593684196,http://www.example.com/factory/knowledge_graph/ind#Event27,Event
28,-0.21937085688114166,0.027776123955845833,http://www.example.com/factory/knowledge_graph/ind#Event28,Event
29,-0.21549178659915924,0.02753409743309021,http://www.example.com/factory/knowledge_graph/ind#Event29,Event
30,-0.24221402406692505,0.03201717138290405,http://www.example.com/factory/knowledge_graph/ind#Event30,Event
31,-0.22821274399757385,0.019729845225811005,http://www.example.com/factory/knowledge_graph/ind#Event31,Event
32,-0.26102253794670105,0.037284545600414276,http://www.example.com/factory/knowledge_graph/ind#Event32,Event
33,-0.2519571781158447,0.03404346853494644,http://www.example.com/factory/knowledge_graph/ind#Event33,Event
